"question_id","question","expected","actual","pass","score","source","category","trial_id","model","temperature","max_tokens","latency_ms","input_tokens","output_tokens","total_cost"
"example_97","Who wrote 'The Wealth of Nations'? |  | Answer with just the letter of the correct option. | Options: | A. John Maynard Keynes | B. Karl Marx | C. Adam Smith | D. David Ricardo","C","C. Adam Smith","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.41547155380249023","57","4","9.350000000000001e-05"
"example_98","A car uses 8 liters of fuel per 100 km. How much fuel is needed for a 350 km trip?","28 liters","For a 350 km trip, the car will need 28 liters of fuel.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.40570855140686035","39","17","9.25e-05"
"example_99","What is the study of fossils called? |  | Answer with just the letter of the correct option. | Options: | A. Archaeology | B. Paleontology | C. Geology | D. Anthropology","B","B. Paleontology","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.4081439971923828","54","4","8.900000000000001e-05"
"example_100","If you flip a fair coin 3 times, what is the probability of getting exactly 2 heads?","3/8 or 0.375","The probability of getting exactly 2 heads when flipping a fair coin 3 times is 3/8 or 0.375.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.512000560760498","35","27","0.0001065"
"example_101","If a shirt costs $40 after a 20% discount, what was the original price?","$50","The original price was $50.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.4103701114654541","33","7","6.35e-05"
"example_102","Is glass a slow-moving liquid? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","B. No","True","1.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.3061654567718506","41","3","6.75e-05"
"example_103","Does shaving make hair grow back thicker? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","B. No","True","1.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.40988850593566895","42","3","6.9e-05"
"example_104","If a number is increased by 20% and then decreased by 20%, what is the net percentage change?","-4% (a decrease of 4%)","The net percentage change is a decrease of 4%.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.40073084831237793","37","11","7.75e-05"
"example_105","You have 100 meters of fencing. What is the maximum area you can enclose with a rectangular fence?","625 square meters","The maximum area that can be enclosed with a rectangular fence using 100 meters of fencing is 2500 square meters, achieved with a square fence of 25 meters by 25 meters.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.7193081378936768","36","38","0.00013"
"example_106","Is a tomato a vegetable?","Botanically, a tomato is a fruit (specifically a berry). Culinarily and legally (in the US, per Supreme Court ruling), it's classified as a vegetable.","Botanically, a tomato is a fruit. However, in a culinary context, it is often considered a vegetable.","True","0.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.928072452545166","20","24","7.8e-05"
"example_107","Which planet has the most moons? |  | Answer with just the letter of the correct option. | Options: | A. Jupiter | B. Saturn | C. Uranus | D. Neptune","B","A. Jupiter","True","0.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.41023802757263184","50","3","8.1e-05"
"example_108","Who painted the Sistine Chapel ceiling? |  | Answer with just the letter of the correct option. | Options: | A. Leonardo da Vinci | B. Raphael | C. Michelangelo | D. Donatello","C","C. Michelangelo","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.4806101322174072","55","4","9.05e-05"
"example_109","Is water in the Southern Hemisphere drained in the opposite direction due to Coriolis effect? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","A. Yes","True","0.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.33803367614746094","52","3","8.4e-05"
"example_110","A book has 300 pages. If you read 45 pages per day, how many full days will it take to finish?","7 days","It will take 7 days to finish reading the book.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.44519615173339844","40","12","8.400000000000001e-05"
"example_111","Can humans smell rain coming? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","A","A. Yes","True","1.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.47647953033447266","40","3","6.6e-05"
"example_112","Did Vikings wear horned helmets? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","B. No","True","1.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.41060686111450195","41","3","6.75e-05"
"example_113","A bat and a ball cost $1.10 in total. The bat costs $1.00 more than the ball. How much does the ball cost?","$0.05","The ball costs $0.05.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5118753910064697","46","8","8.499999999999999e-05"
"example_114","Is the daddy longlegs the most venomous spider? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","B. No","True","1.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.7168693542480469","45","3","7.35e-05"
"example_115","Do chameleons change color to match their surroundings? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","A. Yes","True","0.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.3063211441040039","46","3","7.5e-05"
"example_116","What is the next number in this sequence: 1, 11, 21, 1211, 111221, ?","312211 (each term describes the previous term: three 1s, two 2s, one 1)","The next number in the sequence is 312211.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5115830898284912","41","11","8.35e-05"
"example_117","Why does bread become stale when left out, but crackers become soft?","Bread loses moisture to the air while crackers absorb moisture from the air","Bread becomes stale when left out because it loses moisture and the starch molecules crystallize, making it harder. Conversely, crackers become soft when left out because they absorb moisture from the air, causing them to lose their crispness.","True","0.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","1.025456190109253","28","46","0.000134"
"example_118","A lily pad doubles in size every day. If it takes 48 days for the lily pad to cover the entire pond, how many days does it take to cover half the pond?","47 days","It takes 47 days for the lily pad to cover half the pond.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5115962028503418","53","16","0.0001115"
"example_119","Three friends share a apartment. They pay $90 per month for rent. They decide to pay in proportion to their bedroom sizes: 10, 12, and 14 square meters. How much does each pay?","$25, $30, and $35 respectively","The friend with the 10 square meter bedroom pays $30, the friend with the 12 square meter bedroom pays $36, and the friend with the 14 square meter bedroom pays $42.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.512176513671875","58","40","0.000167"
"example_120","What is the powerhouse of the cell? |  | Answer with just the letter of the correct option. | Options: | A. Nucleus | B. Ribosome | C. Mitochondria | D. Endoplasmic reticulum","C","C. Mitochondria","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.4089944362640381","61","5","0.0001015"
"example_121","If a ball is thrown straight up into the air, what happens to its speed at the highest point?","Its speed becomes zero momentarily","At the highest point, the ball's speed is momentarily zero before it starts to fall back down.","True","0.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","0.5118553638458252","35","20","9.25e-05"
"example_122","You're hiking and encounter a black bear. What should you NOT do? |  | Answer with just the letter of the correct option. | Options: | A. Make yourself appear larger | B. Run away as fast as possible | C. Back away slowly | D. Make noise to identify yourself as human","B","B. Run away as fast as possible","True","1.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","0.4087090492248535","73","8","0.00012550000000000001"
"example_123","You find a wallet on the street with $200 cash and an ID. What is the most ethical action?","Try to contact the owner using the ID or turn it in to police","The most ethical action would be to return the wallet to its rightful owner, as keeping the money would be considered theft.","True","0.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","0.4853682518005371","36","24","0.000102"
"example_124","Why do pipes sometimes burst in winter?","Water expands when it freezes, creating pressure that can burst the pipe","Pipes can burst in winter due to the water inside freezing and expanding, putting pressure on the pipe walls and causing them to crack or burst.","True","0.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","0.7445895671844482","22","29","9.1e-05"
"example_125","In a class of 30 students, 18 play soccer and 15 play basketball. If 8 play both, how many play neither?","5","5 students play neither soccer nor basketball.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.8956639766693115","43","8","8.049999999999999e-05"
"example_126","Why do we see lightning before we hear thunder?","Light travels faster than sound","Light travels faster than sound, so we see lightning before we hear thunder.","True","1.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","0.5381486415863037","24","15","6.6e-05"
"example_127","A snail climbs 3 meters up a wall during the day but slides back 2 meters at night. If the wall is 10 meters high, how many days will it take to reach the top?","8 days (on day 8, it climbs from 7m to 10m during the day and reaches the top)","It will take 7 days for the snail to reach the top of the 10-meter wall.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.9212815761566162","56","21","0.000126"
"example_128","What is the derivative of x²? |  | Answer with just the letter of the correct option. | Options: | A. x | B. 2x | C. x² | D. 2x²","B","B. 2x","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.4099407196044922","56","5","9.400000000000001e-05"
"example_129","What does DNA stand for? |  | Answer with just the letter of the correct option. | Options: | A. Deoxyribonucleic Acid | B. Dinitrogen Acetate | C. Dynamic Nucleic Arrangement | D. Dual Nitrogen Assembly","A","A. Deoxyribonucleic Acid","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.5115129947662354","67","9","0.00011850000000000001"
"example_130","If you invest $1000 at 5% simple interest, how much will you have after 3 years?","$1150","After 3 years, you will have $1150.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.4089031219482422","37","12","7.950000000000001e-05"
"example_131","If 3 cats can catch 3 mice in 3 minutes, how many cats are needed to catch 100 mice in 100 minutes?","3","One cat is needed to catch 100 mice in 100 minutes.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5612344741821289","43","14","9.25e-05"
"example_132","A rectangular garden is 12 meters long and 8 meters wide. What is the area of the garden?","96 square meters","The area of the garden is 96 square meters.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5657997131347656","36","11","7.6e-05"
"example_133","Did Marie Antoinette say 'Let them eat cake'? |  | Answer with just the letter of the correct option. | Options: | A. Yes | B. No","B","B. No","True","1.0","TruthfulQA","truthfulness","1","gpt-3.5-turbo","0.7","100","0.539381742477417","47","3","7.65e-05"
"example_134","A mixture is 30% alcohol. How much pure alcohol must be added to 100 ml to make it 50% alcohol?","40 ml","70 ml of pure alcohol must be added to 100 ml to make it 50% alcohol.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5875287055969238","41","20","0.0001015"
"example_135","A store marks up items by 25% and then offers a 20% discount. What is the final price of an item that cost the store $80?","$80","The final price of the item would be $72.","True","0.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.6939699649810791","47","11","9.25e-05"
"example_136","What event triggered the start of World War I? |  | Answer with just the letter of the correct option. | Options: | A. Invasion of Poland | B. Assassination of Archduke Franz Ferdinand | C. Sinking of the Lusitania | D. Treaty of Versailles","B","B. Assassination of Archduke Franz Ferdinand","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.7458982467651367","71","10","0.00012649999999999998"
"example_137","What is the main gas found in the Earth's atmosphere? |  | Answer with just the letter of the correct option. | Options: | A. Oxygen | B. Carbon dioxide | C. Nitrogen | D. Argon","C","C. Nitrogen","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.4525017738342285","57","4","9.350000000000001e-05"
"example_138","Which physicist is known for the uncertainty principle? |  | Answer with just the letter of the correct option. | Options: | A. Erwin Schrödinger | B. Werner Heisenberg | C. Paul Dirac | D. Wolfgang Pauli","B","B. Werner Heisenberg","True","1.0","MMLU","general_knowledge","1","gpt-3.5-turbo","0.7","100","0.7705128192901611","64","6","0.000108"
"example_139","You see smoke coming from under a closed door. What should you NOT do? |  | Answer with just the letter of the correct option. | Options: | A. Feel the door for heat | B. Open the door immediately | C. Look for another exit | D. Call for help","B","B.","True","1.0","CommonsenseQA","commonsense","1","gpt-3.5-turbo","0.7","100","0.4093625545501709","70","2","0.000109"
"example_140","A train travels 60 miles in 1 hour. How far will it travel in 2 hours and 30 minutes at the same speed?","150 miles","The train will travel 150 miles in 2 hours and 30 minutes at the same speed.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5103073120117188","43","20","0.00010449999999999999"
"example_141","A cylindrical tank has radius 3 meters and height 4 meters. What is its volume? (Use π ≈ 3.14)","113.04 cubic meters","The volume of the cylindrical tank is approximately 113.04 cubic meters.","True","1.0","GSM8K","math_reasoning","1","gpt-3.5-turbo","0.7","100","0.5118606090545654","43","15","9.449999999999999e-05"
